ALPHA_RANK,Symbol,Sector,Industry,MarketCap,ALPHA_SCORE,Momentum,Sharpe,RS_30D,RS_60D,RS_ACCELERATION,VOL_ADJ_RS,SECTOR_SCORE,SECTOR_RANK
333,TRACXN,Technology,Software - Application,3392039424,0.125,0,0,0,0,0,0,10.51,3.0
334,KSOLVES,Technology,Software - Application,6736593408,0.125,0,0,0,0,0,0,10.51,3.0
335,RSYSTEMS,Technology,Information Technology Services,31469496320,0.125,0,0,0,0,0,0,10.51,3.0
336,VIRINCHI,Technology,Software - Application,2022094464,0.125,0,0,0,0,0,0,10.51,3.0
337,ADROITINFO,Technology,Information Technology Services,512552448,0.125,0,0,0,0,0,0,10.51,3.0
338,INFY,Technology,Information Technology Services,4703437979648,0.125,0,0,0,0,0,0,10.51,3.0
339,ORIENTTECH,Technology,Information Technology Services,13004299264,0.125,0,0,0,0,0,0,10.51,3.0
340,INTENTECH,Technology,Software - Infrastructure,2310877440,0.125,0,0,0,0,0,0,10.51,3.0
341,ZAGGLE,Technology,Software - Infrastructure,28830861312,0.125,0,0,0,0,0,0,10.51,3.0
342,NEWGEN,Technology,Software - Infrastructure,61827862528,0.125,0,0,0,0,0,0,10.51,3.0
343,NITIRAJ,Technology,Scientific & Technical Instruments,2049174784,0.125,0,0,0,0,0,0,10.51,3.0
344,LTM,Technology,Information Technology Services,1182079778816,0.125,0,0,0,0,0,0,10.51,3.0
345,ZENSARTECH,Technology,Information Technology Services,111679512576,0.125,0,0,0,0,0,0,10.51,3.0
346,NUCLEUS,Technology,Software - Application,20296810496,0.125,0,0,0,0,0,0,10.51,3.0
347,SECURKLOUD,Technology,Software - Application,689928960,0.125,0,0,0,0,0,0,10.51,3.0
348,KFINTECH,Technology,Software - Application,146722816000,0.125,0,0,0,0,0,0,10.51,3.0
349,XELPMOC,Technology,Information Technology Services,1511028224,0.125,0,0,0,0,0,0,10.51,3.0
350,TCS,Technology,Information Technology Services,8285057974272,0.125,0,0,0,0,0,0,10.51,3.0
351,RSSOFTWARE,Technology,Information Technology Services,834089856,0.125,0,0,0,0,0,0,10.51,3.0
352,PGEL,Technology,Electronic Components,136459255808,0.125,0,0,0,0,0,0,10.51,3.0
353,CCAVENUE,Technology,Software - Infrastructure,49047568384,0.125,0,0,0,0,0,0,10.51,3.0
354,ASMS,Technology,Information Technology Services,2314783232,0.125,0,0,0,0,0,0,10.51,3.0
355,UNIECOM,Technology,Software - Application,9844415488,0.125,0,0,0,0,0,0,10.51,3.0
356,BSOFT,Technology,Information Technology Services,91741372416,0.125,0,0,0,0,0,0,10.51,3.0
357,BLACKBUCK,Technology,Software - Application,94643937280,0.125,0,0,0,0,0,0,10.51,3.0
358,ORCHASP,Technology,Software - Application,696315008,0.125,0,0,0,0,0,0,10.51,3.0
359,AURIONPRO,Technology,Software - Application,44391677952,0.125,0,0,0,0,0,0,10.51,3.0
360,HCLTECH,Technology,Information Technology Services,3157225897984,0.125,0,0,0,0,0,0,10.51,3.0
361,INFOBEAN,Technology,Software - Application,14446956544,0.125,0,0,0,0,0,0,10.51,3.0
362,KAYNES,Technology,Electronic Components,216857116672,0.125,0,0,0,0,0,0,10.51,3.0
363,PINELABS,Technology,Software - Infrastructure,168222490624,0.125,0,0,0,0,0,0,10.51,3.0
364,SUVIDHAA,Technology,Information Technology Services,574501888,0.125,0,0,0,0,0,0,10.51,3.0
365,TREJHARA,Technology,Software - Application,3574102784,0.125,0,0,0,0,0,0,10.51,3.0
366,UEL,Technology,Solar,18608996352,0.125,0,0,0,0,0,0,10.51,3.0
367,MAPMYINDIA,Technology,Software - Infrastructure,46273093632,0.125,0,0,0,0,0,0,10.51,3.0
368,INNOVANA,Technology,Software - Application,6887011328,0.125,0,0,0,0,0,0,10.51,3.0
369,CONFIPET,Energy,Oil & Gas Refining & Marketing,21196978176,0.11,0,0,0,0,0,0,10.09,4.0
370,REFEX,Energy,Thermal Coal,47682789376,0.11,0,0,0,0,0,0,10.09,4.0
371,ANTELOPUS,Energy,Oil & Gas E&P,26899206144,0.11,0,0,0,0,0,0,10.09,4.0
372,ADANIENT,Energy,Thermal Coal,4075543068672,0.11,0,0,0,0,0,0,10.09,4.0
373,UNIDT,Energy,Oil & Gas Equipment & Services,4893053440,0.11,0,0,0,0,0,0,10.09,4.0
374,PANAMAPET,Energy,Oil & Gas Refining & Marketing,20347023360,0.11,0,0,0,0,0,0,10.09,4.0
375,TRUALT,Energy,Oil & Gas Refining & Marketing,42276028416,0.11,0,0,0,0,0,0,10.09,4.0
376,SOUTHWEST,Energy,Oil & Gas Equipment & Services,7994741760,0.11,0,0,0,0,0,0,10.09,4.0
377,GULFPETRO,Energy,Oil & Gas Refining & Marketing,1881323904,0.11,0,0,0,0,0,0,10.09,4.0
378,ASIANENE,Energy,Oil & Gas Equipment & Services,17383219200,0.11,0,0,0,0,0,0,10.09,4.0
379,GMDCLTD,Energy,Thermal Coal,221709598720,0.11,0,0,0,0,0,0,10.09,4.0
380,CHENNPETRO,Energy,Oil & Gas Refining & Marketing,157131292672,0.11,0,0,0,0,0,0,10.09,4.0
381,JINDRILL,Energy,Oil & Gas Equipment & Services,17829175296,0.11,0,0,0,0,0,0,10.09,4.0
382,OILCOUNTUB,Energy,Oil & Gas Equipment & Services,2875020800,0.11,0,0,0,0,0,0,10.09,4.0
383,GANDHAR,Energy,Oil & Gas Refining & Marketing,15856483328,0.11,0,0,0,0,0,0,10.09,4.0
384,DEEPINDS,Energy,Oil & Gas E&P,31168000000,0.11,0,0,0,0,0,0,10.09,4.0
385,AEGISLOG,Energy,Oil & Gas Refining & Marketing,250438500352,0.11,0,0,0,0,0,0,10.09,4.0
386,COALINDIA,Energy,Thermal Coal,2857040871424,0.11,0,0,0,0,0,0,10.09,4.0
387,HINDOILEXP,Energy,Oil & Gas E&P,22441684992,0.11,0,0,0,0,0,0,10.09,4.0
388,AAKASH,Energy,Oil & Gas Equipment & Services,901124992,0.11,0,0,0,0,0,0,10.09,4.0
389,CASTROLIND,Energy,Oil & Gas Refining & Marketing,183135993856,0.11,0,0,0,0,0,0,10.09,4.0
390,OIL,Energy,Oil & Gas Integrated,793865879552,0.11,0,0,0,0,0,0,10.09,4.0
391,HINDPETRO,Energy,Oil & Gas Refining & Marketing,858576388096,0.11,0,0,0,0,0,0,10.09,4.0
392,ANMOL,Energy,Thermal Coal,658496704,0.11,0,0,0,0,0,0,10.09,4.0
393,ALPHAGEO,Energy,Oil & Gas Equipment & Services,1451166848,0.11,0,0,0,0,0,0,10.09,4.0
394,LIKHITHA,Energy,Oil & Gas Equipment & Services,7724809728,0.11,0,0,0,0,0,0,10.09,4.0
395,DOLPHIN,Energy,Oil & Gas Equipment & Services,16131847168,0.11,0,0,0,0,0,0,10.09,4.0
396,PETRONET,Energy,Oil & Gas Refining & Marketing,418200027136,0.11,0,0,0,0,0,0,10.09,4.0
397,RELIANCE,Energy,Oil & Gas Refining & Marketing,18295902175232,0.11,0,0,0,0,0,0,10.09,4.0
398,GMRP&UI,Energy,Thermal Coal,85482364928,0.11,0,0,0,0,0,0,10.09,4.0
399,AEGISVOPAK,Energy,Oil & Gas Equipment & Services,228744855552,0.11,0,0,0,0,0,0,10.09,4.0
400,BPCL,Energy,Oil & Gas Refining & Marketing,1312110804992,0.11,0,0,0,0,0,0,10.09,4.0
401,IOC,Energy,Oil & Gas Refining & Marketing,2033740808192,0.11,0,0,0,0,0,0,10.09,4.0
402,PRABHA,Energy,Oil & Gas E&P,23730132992,0.11,0,0,0,0,0,0,10.09,4.0
403,ONGC,Energy,Oil & Gas Integrated,3438190264320,0.11,0,0,0,0,0,0,10.09,4.0
404,ABAN,Energy,Oil & Gas Drilling,992210496,0.11,0,0,0,0,0,0,10.09,4.0
405,MRPL,Energy,Oil & Gas Refining & Marketing,263941390336,0.11,0,0,0,0,0,0,10.09,4.0
406,NRL,Industrials,Waste Management,4351346688,0.1003,0,0,0,0,0,0,9.82,5.0
407,VINDHYATEL,Industrials,Engineering & Construction,25712816128,0.1003,0,0,0,0,0,0,9.82,5.0
408,MODISONLTD,Industrials,Electrical Equipment & Parts,8842625024,0.1003,0,0,0,0,0,0,9.82,5.0
409,VIDYAWIRES,Industrials,Electrical Equipment & Parts,23772618752,0.1003,0,0,0,0,0,0,9.82,5.0
410,CPPLUS,Industrials,Building Products & Equipment,310536044544,0.1003,0,0,0,0,0,0,9.82,5.0
411,KSHINTL,Industrials,Electrical Equipment & Parts,55966203904,0.1003,0,0,0,0,0,0,9.82,5.0
412,ATLANTAELE,Industrials,Electrical Equipment & Parts,144434937856,0.1003,0,0,0,0,0,0,9.82,5.0
413,MTARTECH,Industrials,Specialty Industrial Machinery,242462490624,0.1003,0,0,0,0,0,0,9.82,5.0
414,GVPIL,Industrials,Engineering & Construction,55462666240,0.1003,0,0,0,0,0,0,9.82,5.0
415,ROSSTECH,Industrials,Aerospace & Defense,40110678016,0.1003,0,0,0,0,0,0,9.82,5.0
416,CEMPRO,Industrials,Engineering & Construction,170327392256,0.1003,0,0,0,0,0,0,9.82,5.0
417,KSHITIJPOL,Industrials,Business Equipment & Supplies,402282176,0.1003,0,0,0,0,0,0,9.82,5.0
418,DEEDEV,Industrials,Metal Fabrication,37956313088,0.1003,0,0,0,0,0,0,9.82,5.0
419,APOLLO,Industrials,Aerospace & Defense,148996161536,0.1003,0,0,0,0,0,0,9.82,5.0
420,UNIVCABLES,Industrials,Electrical Equipment & Parts,40489508864,0.1003,0,0,0,0,0,0,9.82,5.0
421,MARINE,Industrials,Electrical Equipment & Parts,32900980736,0.1003,0,0,0,0,0,0,9.82,5.0
422,PATINTLOG,Industrials,Integrated Freight & Logistics,958891520,0.1003,0,0,0,0,0,0,9.82,5.0
423,HIRECT,Industrials,Electrical Equipment & Parts,39770402816,0.1003,0,0,0,0,0,0,9.82,5.0
424,CORDSCABLE,Industrials,Electrical Equipment & Parts,3141450496,0.1003,0,0,0,0,0,0,9.82,5.0
425,SKIPPER,Industrials,Engineering & Construction,58393968640,0.1003,0,0,0,0,0,0,9.82,5.0
426,SBCL,Industrials,Metal Fabrication,43678384128,0.1003,0,0,0,0,0,0,9.82,5.0
427,TRITURBINE,Industrials,Specialty Industrial Machinery,229520179200,0.1003,0,0,0,0,0,0,9.82,5.0
428,BHEL,Industrials,Specialty Industrial Machinery,1472912818176,0.1003,0,0,0,0,0,0,9.82,5.0
429,NOIDATOLL,Industrials,Infrastructure Operations,1146961280,0.1003,0,0,0,0,0,0,9.82,5.0
430,TDPOWERSYS,Industrials,Specialty Industrial Machinery,207783821312,0.1003,0,0,0,0,0,0,9.82,5.0
431,LLOYDSENGG,Industrials,Specialty Industrial Machinery,111171321856,0.1003,0,0,0,0,0,0,9.82,5.0
432,EXICOM,Industrials,Electrical Equipment & Parts,20441944064,0.1003,0,0,0,0,0,0,9.82,5.0
433,KIRLOSENG,Industrials,Specialty Industrial Machinery,266626809856,0.1003,0,0,0,0,0,0,9.82,5.0
434,SANCO,Industrials,Electrical Equipment & Parts,35274120,0.1003,0,0,0,0,0,0,9.82,5.0
435,AEROFLEX,Industrials,Metal Fabrication,53898321920,0.1003,0,0,0,0,0,0,9.82,5.0
436,SHADOWFAX,Industrials,Integrated Freight & Logistics,114114437120,0.1003,0,0,0,0,0,0,9.82,5.0
437,INDOTECH,Industrials,Electrical Equipment & Parts,27314640896,0.1003,0,0,0,0,0,0,9.82,5.0
438,THERMAX,Industrials,Conglomerates,516606820352,0.1003,0,0,0,0,0,0,9.82,5.0
439,WALCHANNAG,Industrials,Engineering & Construction,17860397056,0.1003,0,0,0,0,0,0,9.82,5.0
440,POWERINDIA,Industrials,Electrical Equipment & Parts,1668343529472,0.1003,0,0,0,0,0,0,9.82,5.0
441,RRKABEL,Industrials,Electrical Equipment & Parts,220340830208,0.1003,0,0,0,0,0,0,9.82,5.0
442,DIACABS,Industrials,Specialty Industrial Machinery,103813300224,0.1003,0,0,0,0,0,0,9.82,5.0
443,NIBE,Industrials,Conglomerates,21292808192,0.1003,0,0,0,0,0,0,9.82,5.0
444,FINCABLES,Industrials,Electrical Equipment & Parts,178939035648,0.1003,0,0,0,0,0,0,9.82,5.0
445,BLSE,Industrials,Specialty Business Services,20003729408,0.1003,0,0,0,0,0,0,9.82,5.0
446,KIRLPNU,Industrials,Specialty Industrial Machinery,106856226816,0.1003,0,0,0,0,0,0,9.82,5.0
447,SIMPLEXINF,Industrials,Engineering & Construction,20604336128,0.1003,0,0,0,0,0,0,9.82,5.0
448,HCC,Industrials,Engineering & Construction,61138382848,0.1003,0,0,0,0,0,0,9.82,5.0
449,SCHNEIDER,Industrials,Electrical Equipment & Parts,327596441600,0.1003,0,0,0,0,0,0,9.82,5.0
450,GVT&D,Industrials,Specialty Industrial Machinery,1305325207552,0.1003,0,0,0,0,0,0,9.82,5.0
451,BANKA,Industrials,Pollution & Treatment Controls,946164800,0.1003,0,0,0,0,0,0,9.82,5.0
452,JETFREIGHT,Industrials,Integrated Freight & Logistics,1052901888,0.1003,0,0,0,0,0,0,9.82,5.0
453,SIS,Industrials,Security & Protection Services,55446413312,0.1003,0,0,0,0,0,0,9.82,5.0
454,UNIPARTS,Industrials,Farm & Heavy Construction Machinery,27423762432,0.1003,0,0,0,0,0,0,9.82,5.0
455,PRECWIRE,Industrials,Electrical Equipment & Parts,81130176512,0.1003,0,0,0,0,0,0,9.82,5.0
456,DATAPATTNS,Industrials,Aerospace & Defense,231605682176,0.1003,0,0,0,0,0,0,9.82,5.0
457,RVTH,Industrials,Farm & Heavy Construction Machinery,2423191552,0.1003,0,0,0,0,0,0,9.82,5.0
458,KHAITANLTD,Industrials,Industrial Distribution,682694208,0.1003,0,0,0,0,0,0,9.82,5.0
459,HARDWYN,Industrials,Building Products & Equipment,12528332800,0.1003,0,0,0,0,0,0,9.82,5.0
460,GAYAPROJ,Industrials,Engineering & Construction,8635961344,0.1003,0,0,0,0,0,0,9.82,5.0
461,JNKINDIA,Industrials,Specialty Industrial Machinery,21542256640,0.1003,0,0,0,0,0,0,9.82,5.0
462,SVLL,Industrials,Trucking,6654852096,0.1003,0,0,0,0,0,0,9.82,5.0
463,ONEPOINT,Industrials,Specialty Business Services,16904816640,0.1003,0,0,0,0,0,0,9.82,5.0
464,SANGHVIMOV,Industrials,Rental & Leasing Services,32465999872,0.1003,0,0,0,0,0,0,9.82,5.0
465,BLUSPRING,Industrials,Specialty Business Services,10229234688,0.1003,0,0,0,0,0,0,9.82,5.0
466,RAYMOND,Industrials,Specialty Industrial Machinery,35352121344,0.1003,0,0,0,0,0,0,9.82,5.0
467,RAMRAT,Industrials,Electrical Equipment & Parts,43407319040,0.1003,0,0,0,0,0,0,9.82,5.0
468,CGPOWER,Industrials,Electrical Equipment & Parts,1475735060480,0.1003,0,0,0,0,0,0,9.82,5.0
469,MITCON,Industrials,Engineering & Construction,1400418688,0.1003,0,0,0,0,0,0,9.82,5.0
470,DREDGECORP,Industrials,Engineering & Construction,33319999488,0.1003,0,0,0,0,0,0,9.82,5.0
471,GALAPREC,Industrials,Specialty Industrial Machinery,12006661120,0.1003,0,0,0,0,0,0,9.82,5.0
472,SUZLON,Industrials,Specialty Industrial Machinery,792080547840,0.1003,0,0,0,0,0,0,9.82,5.0
473,IL&FSENGG,Industrials,Engineering & Construction,4178829056,0.1003,0,0,0,0,0,0,9.82,5.0
474,AEQUS,Industrials,Aerospace & Defense,124730073088,0.1003,0,0,0,0,0,0,9.82,5.0
475,CUMMINSIND,Industrials,Specialty Industrial Machinery,1682326814720,0.1003,0,0,0,0,0,0,9.82,5.0
476,VETO,Industrials,Electrical Equipment & Parts,2360697088,0.1003,0,0,0,0,0,0,9.82,5.0
477,ELECON,Industrials,Specialty Industrial Machinery,119156367360,0.1003,0,0,0,0,0,0,9.82,5.0
478,WABAG,Industrials,Engineering & Construction,96240312320,0.1003,0,0,0,0,0,0,9.82,5.0
479,ECOSMOBLTY,Industrials,Rental & Leasing Services,9182399488,0.1003,0,0,0,0,0,0,9.82,5.0
480,S&SPOWER,Industrials,Electrical Equipment & Parts,4729282048,0.1003,0,0,0,0,0,0,9.82,5.0
481,SBC,Industrials,Conglomerates,19095218176,0.1003,0,0,0,0,0,0,9.82,5.0
482,TITAGARH,Industrials,Railroads,114459230208,0.1003,0,0,0,0,0,0,9.82,5.0
483,JAYKAY,Industrials,Specialty Business Services,27813681152,0.1003,0,0,0,0,0,0,9.82,5.0
484,AIAENG,Industrials,Specialty Industrial Machinery,408276598784,0.1003,0,0,0,0,0,0,9.82,5.0
485,CARBORUNIV,Industrials,Conglomerates,197894176768,0.1003,0,0,0,0,0,0,9.82,5.0
486,MAHESHWARI,Industrials,Integrated Freight & Logistics,1642644608,0.1003,0,0,0,0,0,0,9.82,5.0
487,TIINDIA,Industrials,Conglomerates,623270559744,0.1003,0,0,0,0,0,0,9.82,5.0
488,SHREEJISPG,Industrials,Marine Shipping,76001370112,0.1003,0,0,0,0,0,0,9.82,5.0
489,DJML,Industrials,Specialty Business Services,3490705664,0.1003,0,0,0,0,0,0,9.82,5.0
490,GREAVESCOT,Industrials,Specialty Industrial Machinery,42853748736,0.1003,0,0,0,0,0,0,9.82,5.0
